Product Type,Product Name,Price,Material,Link,Informations
Jeans,NA,NA,"['N', 'A']",https://www2.hm.com/fr_fr/productpage.1216000004.html,[]
Jeans,Pantalon parachute en denim,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1203811001.html,['Pays de fabrication\nBangladesh']
Jeans,Baggy Regular Jeans,"29,99 €","[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1214312004.html,['Pays de fabrication\nBangladesh']
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1207354001.html,['Pays de fabrication\nBangladesh']
Jeans,Curvy Fit Baggy Low Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1213944005.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nBangladesh\nPakistan']"
Jeans,Ultra High Ankle Jeggings,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457020.html,['Pays de fabrication\nChine']
Jeans,Shaping Skinny Regular Jeans,"49,99 €","[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0986428030.html,"['Tissage\nTurquie', 'Fabrication\nTurquie']"
Jeans,Ultra High Ankle Jeggings,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457016.html,"['Teinture\nVietnam', 'Tissage\nVietnam', 'Fabrication\nVietnam']"
Jeans,Jean à revers Straight High,"49,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1226846001.html,['Pays de fabrication\nChine']
Jeans,Wide High Cropped Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199191016.html,['Pays de fabrication\nBangladesh']
Jeans,Jean droit à œillets,"49,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1218287001.html,"['Teinture\nChine', 'Fabrication\nChine']"
Jeans,Wide High Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1045459029.html,"['Tissage\nChine', 'Fabrication\nChine']"
Jeans,Slim Mom High Ankle Jeans,"27,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0941666057.html,"['Tissage\nPakistan', 'Fabrication\nInde\nPakistan']"
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457019.html,['Pays de fabrication\nBangladesh']
Jeans,Ultra High Ankle Jeggings,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457019.html,['Pays de fabrication\nVietnam']
Jeans,Straight High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1136205011.html,"['Teinture\nChine', 'Fabrication\nChine']"
Jeans,90s Baggy Regular Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1198056003.html,['Pays de fabrication\nChine']
Jeans,True To You Slim High Jeans,"49,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1091545001.html,['Pays de fabrication\nTurquie']
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457037.html,['Pays de fabrication\nBangladesh']
Jeans,Slim Straight High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199187008.html,['Fabrication\nBangladesh']
Jeans,Ultra High Ankle Jeggings,"29,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457018.html,"['Teinture\nChine', 'Fabrication\nVietnam\nChine']"
Jeans,Baggy Wide Low Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1199190015.html,['Pays de fabrication\nBangladesh']
Jeans,Petite Fit Baggy Low Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1218062002.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Straight Low Jeans,"39,99 €","[' Coton', ' Coton biologique', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1166881008.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Petite Length Wide High Cropped Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218063002.html,['Pays de fabrication\nBangladesh']
Jeans,Curvy Fit Straight Regular Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1185380002.html,['Pays de fabrication\nBangladesh']
Jeans,Wide Regular Jeans,"49,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1196074007.html,['Pays de fabrication\nChine']
Jeans,Slim Straight Ultra High Jeans,"35,99 €","[' Circulose®', ' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1195054002.html,['Pays de fabrication\nPakistan']
Jeans,Baggy Low Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1214235003.html,['Pays de fabrication\nBangladesh']
Jeans,Cropped jeans,"37,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213702001.html,['Pays de fabrication\nBangladesh']
Jeans,MAMA Jean large,"44,99 €","[' Coton', ' Élasthanne', ' Élastomultiester']",https://www2.hm.com/fr_fr/productpage.1226565001.html,[]
Jeans,Straight High Cropped Jeans,"39,99 €","[' Coton', ' Coton biologique', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1200442003.html,"['Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Bootcut Regular Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1215197003.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457026.html,['Pays de fabrication\nBangladesh\nPakistan']
Jeans,Slim High Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1210619001.html,"['Teinture\nChine', 'Fabrication\nChine']"
Jeans,Slim Straight High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199187011.html,['Pays de fabrication\nBangladesh']
Jeans,Straight High Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1203371001.html,['Pays de fabrication\nChine']
Jeans,Curvy Fit Bootcut High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213945005.html,['Pays de fabrication\nBangladesh']
Jeans,Bootcut High Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1074295013.html,['Pays de fabrication\nBangladesh']
Jeans,Baggy Regular Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1214324001.html,['Pays de fabrication\nBangladesh']
Jeans,Slim High Ankle Jeans,"39,99 €","[' Circulose®', ' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1069416001.html,['Pays de fabrication\nPakistan']
Jeans,Baggy High Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1208532011.html,[]
Jeans,90s Baggy High Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1160547009.html,['Pays de fabrication\nBangladesh']
Jeans,Slim Straight High Ankle Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1214570003.html,['Pays de fabrication\nChine']
Jeans,Wide High Cropped Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199191013.html,['Pays de fabrication\nBangladesh']
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457003.html,['Pays de fabrication\nBangladesh']
Jeans,Baggy Wide Low Ankle Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1199189008.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Straight Regular Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1152460001.html,['Pays de fabrication\nBangladesh\nTurquie']
Jeans,Straight High Cropped Jeans,"39,99 €","[' Coton', ' Coton biologique', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1200442002.html,"['Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Flared High Jeans,"79,99 €","[' Coton', ' Coton recyclé', ' Lyocell', ' Lyocell Tencel™']",https://www2.hm.com/fr_fr/productpage.1219913001.html,['Pays de fabrication\nPakistan']
Jeans,Straight High Jeans,"49,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1218391002.html,['Pays de fabrication\nChine']
Jeans,Straight Low Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1172819002.html,['Pays de fabrication\nInde']
Jeans,Flared Low Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224960002.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Straight High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1136205012.html,"['Teinture\nChine', 'Fabrication\nChine']"
Jeans,Baggy Regular Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1210963004.html,['Pays de fabrication\nBangladesh']
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457039.html,"['Pays d’origine du matériau\nBangladesh', 'Pays de fabrication\nBangladesh']"
Jeans,Curvy Fit Bootcut High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213945004.html,['Pays de fabrication\nBangladesh']
Jeans,Straight Regular Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1152460004.html,['Pays de fabrication\nBangladesh']
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457006.html,"['Pays d’origine du matériau\nBangladesh', 'Pays de fabrication\nBangladesh']"
Jeans,Baggy Wide Low Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1199190005.html,['Pays de fabrication\nInde']
Jeans,Pantalon en denim avec taille élastique,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1237416003.html,['Pays de fabrication\nBangladesh']
Jeans,Curvy Fit Slim High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213946003.html,['Fabrication\nBangladesh']
Jeans,Flared Low Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224960001.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Flared High Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1109636003.html,['Pays de fabrication\nBangladesh']
Jeans,Bootcut High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1198343001.html,['Pays de fabrication\nBangladesh']
Jeans,Shaping Skinny Regular Jeans,"49,99 €","[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0986428027.html,['Pays de fabrication\nTurquie']
Jeans,Baggy Wide Low Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1199190004.html,['Pays de fabrication\nInde\nTurquie']
Jeans,Ultra High Ankle Jeggings,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457001.html,['Pays de fabrication\nInde\nVietnam']
Jeans,Tapered High Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1208009002.html,"['Teinture\nChine', 'Fabrication\nChine']"
Jeans,Slim Straight High Jeans,"35,99 €","[' Coton', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199187001.html,['Pays de fabrication\nBangladesh']
Jeans,Flared Low Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1183498009.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Straight High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1136205015.html,"['Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,Wide High Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.0871889056.html,['Pays de fabrication\nBangladesh']
Jeans,Skinny Low Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1069399005.html,['Pays de fabrication\nPakistan']
Jeans,Flared Low Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1183498001.html,['Pays de fabrication\nPakistan']
Jeans,Petite Fit Bootcut High Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218048001.html,['Pays de fabrication\nBangladesh']
Jeans,Baggy Regular Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1214324002.html,['Pays de fabrication\nBangladesh']
Jeans,Baggy Wide Low Ankle Jeans,"39,99 €","[' Circulose®', ' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1199189007.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']"
Jeans,90s Baggy Regular Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1198056004.html,['Pays de fabrication\nChine']
Jeans,Straight Regular Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1152460010.html,['Fabrication\nBangladesh']
Jeans,Slim Mom High Ankle Jeans,"27,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0941666048.html,['Pays de fabrication\nInde\nPakistan']
Jeans,Curvy Fit Wide High Cropped Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213942003.html,['Pays de fabrication\nBangladesh']
Jeans,Pantalon parachute en denim,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1203811003.html,['Pays de fabrication\nBangladesh']
Jeans,Petite Fit Wide Regular Jeans,"39,99 €","[' Coton', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1204748001.html,['Pays de fabrication\nBangladesh']
Jeans,Straight Low Jeans,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1142567004.html,['Pays de fabrication\nBangladesh']
Jeans,Skinny High Jeans,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1124259006.html,['Pays de fabrication\nBangladesh']
Jeans,Wide Ultra High Jeans,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1067430023.html,['Pays de fabrication\nBangladesh']
Jeans,Mom Ultra High Ankle Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1128915001.html,['Pays de fabrication\nBangladesh\nInde\nPakistan']
Jeans,Baggy Wide Low Jeans,"39,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1199190006.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nBangladesh\nPakistan']"
Jeans,True To You Flared High Jeans,"49,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1186829003.html,['Pays de fabrication\nTurquie']
Jeans,Coated Wide Regular Jeans,"49,99 €","[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1218684001.html,['Pays de fabrication\nChine']
Jeans,Mom Ultra High Ankle Jeans,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne', ' Élastomultiester']",https://www2.hm.com/fr_fr/productpage.1128915010.html,['Pays de fabrication\nPakistan']
